run_label,model,qid,category,answer_type,question,correct_answer,style,temperature,top_p,run,response,response_len,is_exact_match
Beautiful Basilisks,gpt-4o-mini,3,video_game_niche,short,"In Factorio, which science pack is required to research \""Rocket Silo\""? Answer with the pack name only.",Space Science Pack,explain,1.2,0.3,3,Production Science Pack.,24,0
Beautiful Basilisks,gpt-4o-mini,3,video_game_niche,short,"In Factorio, which science pack is required to research \""Rocket Silo\""? Answer with the pack name only.",Space Science Pack,explain,1.2,0.9,1,Space Science Pack,18,1
Beautiful Basilisks,gpt-4o-mini,3,video_game_niche,short,"In Factorio, which science pack is required to research \""Rocket Silo\""? Answer with the pack name only.",Space Science Pack,explain,1.2,0.9,2,Production Science Pack.,24,0
Beautiful Basilisks,gpt-4o-mini,3,video_game_niche,short,"In Factorio, which science pack is required to research \""Rocket Silo\""? Answer with the pack name only.",Space Science Pack,explain,1.2,0.9,3,Production Science Pack.,24,0
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,0.0,0.3,1,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,0.0,0.3,2,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,0.0,0.3,3,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,0.0,0.9,1,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,0.0,0.9,2,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,0.0,0.9,3,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,0.7,0.3,1,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,0.7,0.3,2,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,0.7,0.3,3,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,0.7,0.9,1,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,0.7,0.9,2,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,0.7,0.9,3,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,1.2,0.3,1,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,1.2,0.3,2,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,1.2,0.3,3,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,1.2,0.9,1,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,1.2,0.9,2,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,short,1.2,0.9,3,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,0.0,0.3,1,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,0.0,0.3,2,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,0.0,0.3,3,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,0.0,0.9,1,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,0.0,0.9,2,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,0.0,0.9,3,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,0.7,0.3,1,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,0.7,0.3,2,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,0.7,0.3,3,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,0.7,0.9,1,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,0.7,0.9,2,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,0.7,0.9,3,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,1.2,0.3,1,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,1.2,0.3,2,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,1.2,0.3,3,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,1.2,0.9,1,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,1.2,0.9,2,100,3,1
Beautiful Basilisks,gpt-4o-mini,4,video_game_niche,short,"In Factorio, how many Rocket Parts are required to launch one rocket? Answer with a number only.",100,explain,1.2,0.9,3,100,3,1
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,0.0,0.3,1,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,0.0,0.3,2,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,0.0,0.3,3,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,0.0,0.9,1,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,0.0,0.9,2,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,0.0,0.9,3,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,0.7,0.3,1,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,0.7,0.3,2,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,0.7,0.3,3,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,0.7,0.9,1,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,0.7,0.9,2,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,0.7,0.9,3,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,1.2,0.3,1,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,1.2,0.3,2,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,1.2,0.3,3,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,1.2,0.9,1,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,1.2,0.9,2,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,short,1.2,0.9,3,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,0.0,0.3,1,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,0.0,0.3,2,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,0.0,0.3,3,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,0.0,0.9,1,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,0.0,0.9,2,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,0.0,0.9,3,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,0.7,0.3,1,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,0.7,0.3,2,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,0.7,0.3,3,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,0.7,0.9,1,2048,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,0.7,0.9,2,2048,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,0.7,0.9,3,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,1.2,0.3,1,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,1.2,0.3,2,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,1.2,0.3,3,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,1.2,0.9,1,4096,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,1.2,0.9,2,2048,4,0
Beautiful Basilisks,gpt-4o-mini,5,policy_niche,short,What is the default maximum context window (tokens) of gpt-4o-mini? Answer with a number only.,128000,explain,1.2,0.9,3,2048,4,0
Beautiful Basilisks,gpt-4o-mini,6,history_specific,short,Who was the first Prime Minister of Singapore? Answer with name only.,Lee Kuan Yew,short,0.0,0.3,1,Lee Kuan Yew,12,1
Beautiful Basilisks,gpt-4o-mini,6,history_specific,short,Who was the first Prime Minister of Singapore? Answer with name only.,Lee Kuan Yew,short,0.0,0.3,2,Lee Kuan Yew,12,1
Beautiful Basilisks,gpt-4o-mini,6,history_specific,short,Who was the first Prime Minister of Singapore? Answer with name only.,Lee Kuan Yew,short,0.0,0.3,3,Lee Kuan Yew,12,1
Beautiful Basilisks,gpt-4o-mini,6,history_specific,short,Who was the first Prime Minister of Singapore? Answer with name only.,Lee Kuan Yew,short,0.0,0.9,1,Lee Kuan Yew,12,1
Beautiful Basilisks,gpt-4o-mini,6,history_specific,short,Who was the first Prime Minister of Singapore? Answer with name only.,Lee Kuan Yew,short,0.0,0.9,2,Lee Kuan Yew,12,1
Beautiful Basilisks,gpt-4o-mini,6,history_specific,short,Who was the first Prime Minister of Singapore? Answer with name only.,Lee Kuan Yew,short,0.0,0.9,3,Lee Kuan Yew,12,1
